Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Direct In
High Voltage:	0
Conversion Gain:	4096
Coarse Gain:	1
Fine Gain:	1.00
Upper Discriminator:	4191
Lower Discriminator:	54
Calibration Coefficients:	2.2342600404810295E-8	3.3189159936103634E-4	0.056015498354152066
Calibration Channels:	1266	3054	1952
Calibration Energies:	0.512	1.278	0.789
Elapsed Real Time:	1347.69
Elapsed Live Time:	1322.1
Start Time:	April 23, 2026, 03:07:41
End Time:	April 23, 2026, 03:30:09
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
1150	1150.0	155
1151	1151.0	121
1152	1152.0	128
1153	1153.0	113
1154	1154.0	143
1155	1155.0	123
1156	1156.0	125
1157	1157.0	111
1158	1158.0	131
1159	1159.0	133
1160	1160.0	119
1161	1161.0	161
1162	1162.0	122
1163	1163.0	124
1164	1164.0	135
1165	1165.0	129
1166	1166.0	136
1167	1167.0	145
1168	1168.0	138
1169	1169.0	134
1170	1170.0	120
1171	1171.0	106
1172	1172.0	135
1173	1173.0	124
1174	1174.0	115
1175	1175.0	115
1176	1176.0	112
1177	1177.0	122
1178	1178.0	120
1179	1179.0	128
1180	1180.0	111
1181	1181.0	114
1182	1182.0	114
1183	1183.0	130
1184	1184.0	143
1185	1185.0	129
1186	1186.0	125
1187	1187.0	111
1188	1188.0	106
1189	1189.0	123
1190	1190.0	128
1191	1191.0	123
1192	1192.0	131
1193	1193.0	126
1194	1194.0	130
1195	1195.0	109
1196	1196.0	108
1197	1197.0	115
1198	1198.0	120
1199	1199.0	122
1200	1200.0	108
1201	1201.0	132
1202	1202.0	107
1203	1203.0	119
1204	1204.0	122
1205	1205.0	121
1206	1206.0	120
1207	1207.0	113
1208	1208.0	108
1209	1209.0	116
1210	1210.0	120
1211	1211.0	124
1212	1212.0	123
1213	1213.0	117
1214	1214.0	111
1215	1215.0	114
1216	1216.0	115
1217	1217.0	105
1218	1218.0	108
1219	1219.0	113
1220	1220.0	129
1221	1221.0	107
1222	1222.0	110
1223	1223.0	106
1224	1224.0	143
1225	1225.0	133
1226	1226.0	121
1227	1227.0	112
1228	1228.0	102
1229	1229.0	124
1230	1230.0	122
1231	1231.0	111
1232	1232.0	98
1233	1233.0	103
1234	1234.0	123
1235	1235.0	102
1236	1236.0	98
1237	1237.0	117
1238	1238.0	121
1239	1239.0	95
1240	1240.0	91
1241	1241.0	119
1242	1242.0	109
1243	1243.0	104
1244	1244.0	105
1245	1245.0	103
1246	1246.0	102
1247	1247.0	104
1248	1248.0	97
1249	1249.0	100
1250	1250.0	92
1251	1251.0	92
1252	1252.0	102
1253	1253.0	103
1254	1254.0	84
1255	1255.0	99
1256	1256.0	111
1257	1257.0	98
1258	1258.0	98
1259	1259.0	100
1260	1260.0	99
1261	1261.0	91
1262	1262.0	92
1263	1263.0	105
