Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Direct In
High Voltage:	0
Conversion Gain:	4096
Coarse Gain:	1
Fine Gain:	1.00
Upper Discriminator:	4191
Lower Discriminator:	54
Calibration Coefficients:	2.2342600404810295E-8	3.3189159936103634E-4	0.056015498354152066
Calibration Channels:	1266	3054	1952
Calibration Energies:	0.512	1.278	0.789
Elapsed Real Time:	421213.52
Elapsed Live Time:	347868.51
Start Time:	April 28, 2026, 01:18:02
End Time:	April 28, 2026, 01:19:57
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
1020	1020.0	223066
1021	1021.0	224339
1022	1022.0	219350
1023	1023.0	206114
1024	1024.0	214140
1025	1025.0	215742
1026	1026.0	213274
1027	1027.0	212297
1028	1028.0	210654
1029	1029.0	209340
1030	1030.0	207678
1031	1031.0	206841
1032	1032.0	204726
1033	1033.0	204455
1034	1034.0	200466
1035	1035.0	200777
1036	1036.0	198134
1037	1037.0	198592
1038	1038.0	195675
1039	1039.0	193492
1040	1040.0	194695
1041	1041.0	193512
1042	1042.0	191047
1043	1043.0	190453
1044	1044.0	187993
1045	1045.0	188224
1046	1046.0	185284
1047	1047.0	185812
1048	1048.0	183727
1049	1049.0	183084
1050	1050.0	180849
1051	1051.0	181057
1052	1052.0	179143
1053	1053.0	179372
1054	1054.0	176837
1055	1055.0	171307
1056	1056.0	176727
1057	1057.0	174832
1058	1058.0	173320
1059	1059.0	172137
1060	1060.0	172609
1061	1061.0	171237
1062	1062.0	169505
1063	1063.0	170127
1064	1064.0	168020
1065	1065.0	168076
1066	1066.0	166005
1067	1067.0	165623
1068	1068.0	164453
1069	1069.0	165281
1070	1070.0	163135
1071	1071.0	161392
1072	1072.0	161229
1073	1073.0	161435
1074	1074.0	160570
1075	1075.0	159542
1076	1076.0	157196
1077	1077.0	158327
1078	1078.0	157202
1079	1079.0	157136
1080	1080.0	155328
1081	1081.0	155677
1082	1082.0	153952
1083	1083.0	154618
1084	1084.0	152575
1085	1085.0	153037
1086	1086.0	151460
1087	1087.0	146058
1088	1088.0	151372
1089	1089.0	150470
1090	1090.0	148739
1091	1091.0	148980
1092	1092.0	147738
1093	1093.0	149148
1094	1094.0	146114
1095	1095.0	147331
1096	1096.0	145575
1097	1097.0	145693
1098	1098.0	145338
1099	1099.0	144894
1100	1100.0	143397
1101	1101.0	143647
1102	1102.0	142064
1103	1103.0	142157
1104	1104.0	141377
1105	1105.0	141725
1106	1106.0	141308
1107	1107.0	140189
1108	1108.0	139260
1109	1109.0	140516
1110	1110.0	138991
1111	1111.0	139418
1112	1112.0	137720
1113	1113.0	138301
1114	1114.0	137112
1115	1115.0	136638
1116	1116.0	135572
1117	1117.0	136136
1118	1118.0	135121
1119	1119.0	133098
1120	1120.0	134418
1121	1121.0	134667
1122	1122.0	132689
1123	1123.0	133274
1124	1124.0	133142
1125	1125.0	133130
1126	1126.0	131954
1127	1127.0	132583
1128	1128.0	130808
1129	1129.0	131558
1130	1130.0	130744
1131	1131.0	130861
1132	1132.0	129682
1133	1133.0	129873
1134	1134.0	129087
1135	1135.0	128632
1136	1136.0	128455
1137	1137.0	129147
1138	1138.0	128304
1139	1139.0	127787
1140	1140.0	127847
1141	1141.0	127568
1142	1142.0	126132
1143	1143.0	127063
1144	1144.0	125882
1145	1145.0	126593
1146	1146.0	125781
1147	1147.0	125320
1148	1148.0	125199
1149	1149.0	125589
1150	1150.0	124439
1151	1151.0	119911
1152	1152.0	124842
1153	1153.0	124216
1154	1154.0	123591
1155	1155.0	123548
1156	1156.0	122994
1157	1157.0	122906
1158	1158.0	122094
1159	1159.0	122482
1160	1160.0	121120
1161	1161.0	122037
1162	1162.0	121204
1163	1163.0	121335
1164	1164.0	121182
1165	1165.0	121699
1166	1166.0	119723
